CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4225	10795	1	0.8879	-15.994
1098	2744	1	0.886	146.047
2002	4387	1	0.8865	71.012
2643	5584	1	0.9022	-214.070
1626	10778	1	0.9191	0.005
1248	1643	1	0.8716	4.033
2643	10222	1	0.8455	-54.026
1884	2673	1	0.9521	-130.039
1626	10984	1	0.8967	65.024
4106	7178	1	0.8614	296.569
261	7357	1	0.8597	72.023
2103	7605	1	0.975	-3.018
1283	3853	1	0.8837	225.562
5388	6236	1	0.8597	-207.542
1098	3147	1	0.8976	-160.537
1213	7357	1	0.8712	71.012
1537	1825	1	0.8875	0.000
3462	5119	1	0.9035	-68.023
150	11028	1	0.8591	-1.001
288	1643	1	0.9139	-126.006
1604	3646	1	0.8409	146.546
261	1986	1	0.9068	144.539
4944	10778	1	0.8785	-1.006
1551	4293	1	0.8466	-230.045
3833	5620	1	0.8414	378.042
1056	1075	1	0.8487	15.500
5584	5595	1	0.8559	-225.557
2679	3712	1	0.8748	70.552
288	438	1	0.9397	0.000
2744	11316	1	0.8464	160.039
2096	4387	1	0.862	-71.510
1643	3426	1	0.9401	62.989
1107	3993	1	0.8876	-2.002
1047	1604	1	0.9589	-65.523
2643	3147	1	0.8611	-149.046
3752	4269	1	0.8538	-163.004
2002	4380	1	0.8682	215.043
1906	3266	1	0.8466	-276.039
10222	10984	1	0.852	355.596
150	7605	1	0.8582	-1.001
1826	7605	1	0.9707	15.012
1354	2551	1	0.8837	-144.031
1248	2742	1	0.8724	146.038
3426	10778	1	0.9194	-2.002
2551	11083	1	0.9315	-1.011
2679	4740	1	0.871	214.583
5595	6344	1	1.0	0.000
1495	4608	1	0.8687	144.031
1986	5891	1	0.8966	-135.533
255	11316	1	0.8727	81.531
1056	4795	1	0.8697	162.037
909	1986	1	0.8675	144.539
909	6364	1	0.8436	-289.063
1047	1283	1	0.9283	-290.586
3352	10025	1	0.9227	151.010
3776	7707	1	0.9607	1.025
1495	4546	1	0.9004	0.000
4313	7178	1	0.87	68.033
2829	4206	1	0.8771	152.030
1065	3082	1	0.9069	434.617
704	1495	1	0.8412	222.046
1626	1643	1	0.9246	-60.982
678	7605	1	0.9311	-1.001
1056	10984	1	0.8737	225.054
3790	4824	1	0.8822	0.000
261	4380	1	0.8708	71.520
3753	4933	1	0.8561	209.558
2742	2996	1	0.8556	-225.054
1248	2673	1	0.8704	-225.557
704	5662	1	0.8601	146.043
2996	4721	1	0.8812	81.042
1626	8152	1	0.8471	-224.541
3122	11490	1	0.9191	220.542
3790	4269	1	0.844	-152.011
2744	4933	1	0.8938	0.000
2643	4218	1	0.8993	-68.018
2679	6460	1	0.936	-73.977
2762	3935	1	0.843	-144.534
1495	6648	1	0.8992	76.008
1927	2744	1	0.9059	-16.018
2085	5388	1	0.8535	2.979
3712	4266	1	0.8949	-68.023
4118	7178	1	0.9164	0.000
4051	4690	1	0.8471	135.533
2966	4933	1	0.9043	-225.054
2742	6970	1	0.9162	-144.529
147	2639	1	0.8696	222.036
1495	5019	1	0.8545	-212.054
3426	5683	1	0.9193	-2.505
3201	5019	1	0.8678	-76.003
3646	4218	1	0.8532	-225.557
1673	11490	1	0.9328	-144.021
3853	10222	1	0.8645	-65.518
4051	5891	1	0.938	-144.031
1107	2867	1	0.8487	-10.021
1495	11490	1	0.9007	-220.024
1906	2639	1	0.8699	246.073
1075	6970	1	0.8547	81.023
255	1626	1	0.9111	0.498
1354	1986	1	0.9155	-0.503
1626	8469	1	0.9213	130.044
1551	6643	1	0.9088	-0.503
4377	5785	1	0.8496	68.023
3352	5870	1	0.8876	155.000
909	10917	1	0.8567	145.042
899	2002	1	0.8483	-288.565
2673	4218	1	0.8483	-13.992
2673	2744	1	0.8627	211.565
2959	11490	1	0.8674	8.507
4218	5584	1	0.9167	-146.052
1551	3746	1	0.8485	2.994
3589	6863	1	0.8764	-79.519
438	3426	1	0.932	-63.017
2966	4795	1	0.8996	-144.040
1056	11300	1	0.9175	-65.523
3646	5584	1	0.8437	-371.609
1047	3753	1	0.8551	-128.535
4740	11722	1	0.9273	-0.498
1495	1673	1	0.9291	-76.003
4380	5891	1	0.8928	-62.514
4377	6648	1	0.8992	0.000
1927	4721	1	0.9479	0.000
5891	6236	1	0.9569	-0.503
4387	7843	1	0.8603	144.534
1537	7707	1	0.8981	1.025
150	1826	1	0.8798	-16.013
2585	4293	1	0.861	150.023
1884	3426	1	0.8907	162.539
261	4180	1	0.9273	1.011
1213	1986	1	0.9004	143.528
2673	10984	1	0.8685	355.596
438	8469	1	0.8938	65.020
1900	2472	1	0.8615	-236.536
1075	2996	1	0.9189	0.498
1604	2744	1	0.8706	146.546
4218	8152	1	0.8675	80.022
1939	3993	1	0.8497	297.062
2966	3646	1	0.8814	-225.054
255	10984	1	0.9355	65.523
5119	6648	1	0.843	288.062
3712	4313	1	0.8596	-15.994
4740	6648	1	0.8677	-68.023
7877	11490	1	0.8696	220.044
1338	3853	1	0.935	0.498
4051	10917	1	0.8499	-7.995
438	1098	1	0.8474	-290.078
1047	2643	1	0.9378	-76.516
1075	2643	1	0.9107	-92.016
1047	8152	1	0.9102	-64.512
909	5823	1	0.9014	1.011
1354	7357	1	0.8803	-73.019
255	1075	1	0.8693	-144.031
2966	3753	1	0.8489	-434.612
3753	6970	1	0.848	225.059
899	10917	1	0.9863	0.000
3833	11316	1	0.851	79.026
3646	3833	1	0.8662	81.013
1283	1338	1	0.9157	225.063
3646	6970	1	0.8693	15.500
704	2762	1	0.8426	2.012
255	3426	1	0.8915	2.505
1338	8469	1	0.8517	355.596
1338	8152	1	0.9393	1.011
1075	1604	1	0.8828	-81.023
1213	4387	1	0.8924	-73.522
2335	2959	1	0.9594	-0.498
4387	10917	1	0.9293	217.553
2551	3977	1	0.9355	-1.011
3462	4266	1	0.9049	76.008
2762	11490	1	0.9173	0.010
2472	5138	1	0.8785	16.497
438	1604	1	0.8522	-290.576
5388	10917	1	0.9149	-71.002
6460	6492	1	0.8521	76.506
1098	1626	1	0.8413	225.054
2412	11300	1	0.8833	160.039
1495	11722	1	0.8465	143.533
3712	6648	1	0.8588	76.008
3355	3746	1	0.8763	-158.023
1283	2412	1	0.933	65.024
1098	4933	1	0.8527	146.047
678	2103	1	0.9351	2.017
2673	6855	1	0.8493	64.507
255	11300	1	0.8948	-225.054
2451	2551	1	0.8485	288.565
438	1056	1	0.8824	-225.054
261	3977	1	0.9533	0.000
373	3993	1	0.85	-1.001
1507	4225	1	0.9073	15.989
2803	6643	1	0.8699	-76.506
1056	2643	1	0.9219	-76.516
261	11083	1	0.9023	0.000
4721	11316	1	0.8459	144.021
1537	10795	1	0.8777	-0.005
1283	8152	1	0.9035	226.074
261	4387	1	0.8814	-72.511
2103	4690	1	0.8914	-1.509
1075	1283	1	0.8418	-306.086
4019	6643	1	0.8423	-75.457
1056	4218	1	0.9013	-144.534
3426	11300	1	0.897	-227.559
1183	5823	1	0.8522	-1.006
1673	7667	1	0.9071	76.003
255	1098	1	0.8505	-224.556
1927	3646	1	0.8705	-16.018
255	3853	1	0.8563	-224.556
1604	4933	1	0.8404	146.546
2679	5662	1	0.906	-5.451
4293	5516	1	0.8618	12.991
1047	3426	1	0.8903	162.037
2551	6571	1	0.9489	-2.012
1884	6855	1	0.9059	-65.532
909	2096	1	0.9055	-1.001
1986	4387	1	0.9402	-217.050
2744	11300	1	0.8669	-146.546
4266	6460	1	0.8612	-76.506
1098	10984	1	0.8862	290.078
255	1604	1	0.8529	-225.054
2762	5662	1	0.8681	144.031
3147	7512	1	0.8572	291.587
2679	3122	1	0.8716	-370.014
2959	5138	1	0.9466	0.498
1495	6534	1	0.871	-144.529
4933	8152	1	0.8555	-145.535
2085	5119	1	0.8621	-220.034
1551	10525	1	0.8915	0.000
1283	7512	1	0.8566	356.612
3426	3646	1	0.8529	-81.013
1338	5683	1	0.8609	225.054
1354	4180	1	0.8777	-144.031
1056	2744	1	0.8808	81.023
1075	2966	1	0.8784	290.577
4944	5683	1	0.8705	-1.509
3712	7667	1	0.8652	0.000
1643	1884	1	0.8669	-99.551
288	10222	1	0.8439	-355.596
10778	11300	1	0.9043	-225.557
1604	6855	1	0.9069	-0.513
1927	2742	1	0.9108	144.012
1056	1884	1	0.97	-0.503
3712	6534	1	0.8416	-144.529
2996	4795	1	0.888	146.038
2472	4269	1	0.8832	-7.492
1338	2412	1	0.8762	-160.039
7357	7843	1	0.8986	0.000
6492	7667	1	0.8564	68.023
1248	8152	1	0.8617	-159.527
1098	3646	1	0.8556	146.047
2551	5949	1	0.8431	-17.005
2673	3646	1	0.8453	211.565
1098	1927	1	0.8462	162.065
2679	5785	1	0.859	214.583
3541	10778	1	0.8832	-130.039
7605	11028	1	0.9506	0.000
1283	1884	1	0.9466	290.083
261	10737	1	0.8488	-292.104
2679	3462	1	0.8534	-73.479
899	6236	1	0.8753	-136.539
4180	4380	1	0.8911	70.509
2996	3426	1	0.8553	146.038
1338	10222	1	0.8718	-65.020
1906	3993	1	0.8491	22.034
3752	5516	1	0.8663	-152.025
678	4690	1	0.9056	0.508
3935	6534	1	0.8926	220.039
2762	4163	1	0.8432	76.003
1354	7843	1	0.844	-73.019
2002	10917	1	0.8436	288.565
4269	7178	1	0.8857	304.060
1826	2103	1	0.9617	18.030
288	1248	1	0.9389	-130.039
1047	1075	1	0.8624	15.500
1056	2673	1	0.9179	-130.542
1884	10984	1	0.8733	225.557
255	8469	1	0.8793	130.542
5584	6855	1	0.8757	224.551
2412	6855	1	0.855	159.526
6364	6571	1	0.8705	288.062
1075	3646	1	0.8659	65.523
2673	11300	1	0.9168	65.020
2750	7243	1	0.8611	0.503
4380	4387	1	0.9584	-144.031
438	5683	1	0.9621	-65.523
2744	3426	1	0.8532	81.013
8152	10984	1	0.8743	289.566
2803	8382	1	0.8492	76.008
776	4031	1	0.8439	-5.973
1098	3753	1	0.854	-63.511
2829	4293	1	0.8536	-78.015
1098	1338	1	0.9526	-0.498
4199	4387	1	0.8796	214.540
899	1213	1	0.9003	-144.031
1826	4031	1	0.8506	-135.998
1047	4795	1	0.8497	162.037
2744	6970	1	0.8802	15.500
4387	11083	1	0.8612	72.511
5388	7843	1	0.8886	-144.021
4106	6643	1	0.8443	220.039
5119	6460	1	0.8725	67.525
1604	5584	1	0.9028	-225.063
438	2966	1	0.8504	81.023
4387	7357	1	0.919	144.534
899	2551	1	0.8961	-144.031
7092	7707	1	0.8659	0.000
1825	3776	1	0.9669	0.000
1673	4546	1	0.8514	76.003
1604	1643	1	0.8734	164.570
1098	6855	1	0.9307	-1.011
2551	4199	1	0.8726	-288.062
4546	5662	1	0.8955	-76.003
288	4944	1	0.9109	-64.014
1056	6855	1	0.9122	-66.035
4163	6534	1	0.8615	-0.498
2551	4387	1	0.9093	-73.522
4380	7843	1	0.8839	0.503
3201	10917	1	0.8421	76.008
1900	4313	1	0.939	-7.999
3511	6863	1	0.9265	456.589
1495	4377	1	0.8582	76.008
438	1248	1	0.9711	-130.039
1946	7605	1	0.9454	-1.039
1495	4740	1	0.856	144.031
5119	5662	1	0.8729	136.051
2643	2673	1	0.9479	-54.026
3646	11316	1	0.8471	160.039
4218	11300	1	0.8717	79.011
704	6460	1	0.8586	77.517
3627	3790	1	0.8841	228.038
909	4199	1	0.8554	-287.051
2744	2837	1	0.8436	-290.586
704	6534	1	0.8451	77.517
899	4180	1	0.8917	-144.031
10222	10778	1	0.852	290.576
2551	4380	1	0.8968	70.509
2085	7357	1	0.8722	-141.042
5891	7357	1	0.8541	63.017
3746	6643	1	0.8848	-3.497
255	2744	1	0.8493	-78.508
1056	8152	1	0.9184	-64.512
2679	4266	1	0.8654	2.529
288	1338	1	0.8498	-290.576
1884	2412	1	0.9251	-225.059
1643	10778	1	0.9113	60.986
1927	3753	1	0.9232	-225.576
1551	4269	1	0.8643	-228.033
3746	7178	1	0.8463	73.033
1495	6460	1	0.9123	-144.529
6855	11300	1	0.8501	0.513
6648	11490	1	0.8498	-296.032
4269	4324	1	0.8848	-305.038
255	438	1	0.9421	65.523
3790	10525	1	0.8512	76.022
1507	7707	1	0.9188	1.025
1075	3853	1	0.8746	-80.525
1986	2551	1	0.8961	-143.528
438	1884	1	0.8456	-225.557
3853	11300	1	0.9028	-0.498
3833	4795	1	0.9086	0.000
899	7357	1	0.9236	-73.019
1604	2673	1	0.9448	-65.020
2551	5388	1	0.8412	215.033
1098	1283	1	0.9432	-225.562
3646	4795	1	0.9009	81.013
1673	11722	1	0.8422	219.536
2085	7843	1	0.8621	-141.042
5779	11722	1	0.8451	67.525
3817	6865	1	0.8672	0.000
1354	5388	1	0.8633	71.002
1213	6571	1	0.893	-2.012
438	1338	1	0.8724	-290.576
1950	3082	1	0.8545	146.560
2744	4218	1	0.8932	-225.557
1354	3201	1	0.8475	-76.008
1338	1604	1	0.9678	0.000
288	11300	1	0.893	-290.576
1283	3147	1	0.9366	65.024
3776	10795	1	0.9572	-0.005
2803	3790	1	0.8902	-152.025
1643	4944	1	0.8868	61.992
1107	2639	1	0.9415	222.036
2762	7877	1	0.8808	-220.034
1283	2643	1	0.9052	214.070
1098	7512	1	0.868	131.050
5683	11300	1	0.8796	-225.054
2679	4546	1	0.8747	70.552
1986	5388	1	0.9022	71.505
4608	7667	1	0.8518	-144.031
1507	1825	1	0.9562	0.000
3746	5516	1	0.8981	-220.048
3853	5683	1	0.8474	224.556
251	1946	1	0.8853	0.038
1884	3646	1	0.8617	81.526
4180	4387	1	0.9012	-73.522
2742	4933	1	0.8676	-160.030
1075	11316	1	0.845	225.562
3426	3541	1	0.8606	128.037
1248	3426	1	0.8851	67.022
2381	7317	2	0.8972	0.000
3505	7317	2	0.8521	15.989
55	694	3	0.8983	-170.668
43	1754	3	0.6426	-265.697
55	374	3	0.8077	0.000
374	1754	3	0.612	-265.697
43	374	3	0.7507	0.000
43	55	3	0.9248	0.000
374	694	3	0.7223	-170.668
694	1754	3	0.7344	-95.029
43	252	3	0.7157	42.008
55	1754	3	0.6663	-265.697
252	374	3	0.5989	-42.008
43	694	3	0.8225	-170.668
55	252	3	0.744	42.008
4653	8430	4	0.8804	-28.031
547	2678	4	0.9076	2.017
4653	6675	4	0.9273	-17.972
6525	6748	4	0.9173	98.071
6132	6525	4	0.8902	86.077
2678	5449	4	0.8605	18.949
547	3271	4	0.9244	21.972
8430	11695	4	0.8867	10.059
6485	6991	4	0.8682	-10.030
1067	4798	4	0.9025	14.016
6525	8430	4	0.9159	68.023
1067	5101	4	0.9736	0.000
2545	11695	4	0.8712	-46.003
2678	5382	4	0.9177	15.960
1919	2545	4	0.977	28.031
2221	2678	4	0.8624	2.017
6748	11327	4	0.8765	144.079
1239	4798	4	0.9262	110.070
2404	2566	4	0.9519	96.054
1037	2678	4	0.9502	-15.994
2404	4805	4	0.8932	62.074
5101	6525	4	0.8923	-96.054
1067	4653	4	0.9513	0.000
4798	6362	4	0.8687	-78.005
6748	11695	4	0.8933	-19.989
2566	10416	4	0.8744	146.095
1037	2317	4	0.8729	-18.010
4653	5101	4	0.9391	0.000
2669	4805	4	0.8714	-108.053
2545	6525	4	0.8946	-124.085
5195	6497	4	0.9822	-106.008
2678	7268	4	0.9011	-197.071
1067	1919	4	0.9376	0.000
310	2678	4	0.8957	2.017
4798	8430	4	0.9626	-42.047
3271	5195	4	0.9772	45.989
2669	5195	4	0.9154	49.950
310	1037	4	0.8781	18.010
2678	4217	4	0.9104	-165.011
2404	3798	4	0.9202	349.154
1919	4798	4	0.9877	14.016
2545	4653	4	0.9277	-28.031
5449	6724	4	0.9155	147.039
1647	2669	4	0.8859	-11.965
5866	6398	4	0.9755	28.026
4024	4653	4	0.9116	26.015
10489	10765	4	0.8634	94.981
1037	4217	4	0.9563	-181.005
1037	5382	4	0.9693	-0.034
2669	6497	4	0.9006	-56.057
3550	5449	4	0.8922	-217.136
2317	2678	4	0.9166	2.017
4798	6525	4	0.9168	-110.070
2545	4024	4	0.9496	-54.046
7268	9654	4	0.8713	248.990
1200	6991	4	0.9167	0.000
1919	2197	4	0.8621	145.592
2669	3010	4	0.887	-26.048
1919	4653	4	0.876	0.000
5382	9654	4	0.88	35.959
3271	5238	4	0.9084	-19.989
2669	6398	4	0.8878	41.975
1239	6525	4	0.9696	0.000
4798	11327	4	0.8744	132.080
2669	3271	4	0.9211	3.961
5382	7268	4	0.9567	-213.031
1919	11695	4	0.8956	-17.972
2669	5238	4	0.863	-16.027
10416	10765	4	0.8765	76.008
5449	6132	4	0.8807	-107.148
4217	7268	4	0.9814	-32.060
1919	6748	4	0.9882	2.017
2197	11327	4	0.9806	0.503
1067	2545	4	0.9554	28.031
310	4493	4	0.8635	334.070
1067	8430	4	0.9366	-28.031
1919	4024	4	0.9273	-26.015
1037	9654	4	0.9142	35.925
4024	6525	4	0.8992	-70.040
3550	5382	4	0.8937	-220.125
1239	11695	4	0.878	78.082
2545	6748	4	0.9471	-26.015
3034	10765	4	0.8619	-0.010
1919	5101	4	0.9798	0.000
4798	11695	4	0.8881	-31.988
3550	4217	4	0.8901	-401.096
547	5238	4	0.8718	1.983
3034	8620	4	0.9001	-0.513
5238	6497	4	0.9208	-40.030
1919	11327	4	0.8659	146.095
547	6497	4	0.93	-38.047
1919	6398	4	0.8632	-35.963
4493	5382	4	0.9057	-316.093
2545	8430	4	0.9924	-56.062
6525	11695	4	0.8652	78.082
5101	8430	4	0.9849	-28.031
4798	6748	4	0.9997	-11.999
5101	6362	4	0.8947	-63.990
1037	5449	4	0.8898	2.955
4798	6398	4	0.8647	-49.979
6132	6724	4	0.8624	254.187
2449	6362	4	0.8658	50.075
1037	7268	4	0.9507	-213.065
6362	6525	4	0.8955	-32.064
4217	5382	4	0.9271	180.971
1647	6398	4	0.9392	30.009
2197	6748	4	0.8718	-143.576
8620	10765	4	0.9111	0.503
2449	6132	4	0.8811	-68.066
2545	6362	4	0.8809	-92.021
1128	6724	4	0.881	15.994
1067	4024	4	0.9461	-26.015
1919	6362	4	0.8904	-63.990
1067	6362	4	0.8824	-63.990
547	5195	4	0.9242	67.961
2678	3550	4	0.8838	236.085
4133	6398	4	0.8631	98.032
1239	2545	4	0.9019	124.085
4805	10416	4	0.8614	180.076
8620	10331	4	0.9012	0.503
1037	3550	4	0.9307	220.091
5382	5449	4	0.862	2.989
5101	6675	4	0.8783	-17.972
2197	4798	4	0.8694	-131.577
3271	6497	4	0.9678	-60.019
4217	9654	4	0.8737	216.930
4024	8430	4	0.939	-2.017
3010	5238	4	0.9127	10.021
5195	5866	4	0.8847	-36.002
1239	8430	4	0.9249	68.023
1239	1919	4	0.927	96.054
5449	7268	4	0.8606	-216.020
6132	6362	4	0.9563	118.141
1239	5101	4	0.9014	96.054
2566	2669	4	0.8686	74.073
3550	9654	4	0.9685	-184.166
547	1037	4	0.8698	18.010
5866	6497	4	0.8701	-70.006
4024	5101	4	0.947	26.015
4217	4493	4	0.9672	497.064
3010	6497	4	0.9638	-30.009
2545	5101	4	0.9883	-28.031
6748	8430	4	0.963	-30.048
3271	5866	4	0.8738	9.987
2545	4798	4	0.9471	-14.016
4024	4798	4	0.8911	40.030
1037	4493	4	0.9256	316.059
4024	6748	4	0.8925	28.031
2566	4805	4	0.9267	-33.980
2545	6675	4	0.8655	-46.003
1067	6748	4	0.902	2.017
6362	6724	4	0.8748	136.046
1647	5866	4	0.9563	1.983
1239	6748	4	0.9267	98.071
4024	6132	4	0.8654	-156.116
3010	3271	4	0.9407	30.009
4133	5866	4	0.8758	70.006
1919	8430	4	0.9846	-28.031
4798	5101	4	0.9518	-14.016
2678	4493	4	0.868	332.053
1239	6362	4	0.8956	32.064
4722	5382	4	0.8858	-3.995
3550	6724	4	0.8794	-70.097
1919	6525	4	0.9179	-96.054
6398	6748	4	0.8681	37.980
6362	8430	4	0.8713	35.959
3550	7268	4	0.8856	-433.156
5195	5238	4	0.9305	-65.978
1239	4024	4	0.8969	70.040
4024	6362	4	0.9429	-37.975
10331	10765	4	0.8646	0.000
6398	11695	4	0.8751	17.991
5449	9654	4	0.8674	32.970
3798	6400	4	0.9367	22.901
2669	5866	4	0.9147	13.949
6362	6748	4	0.8733	66.006
547	3010	4	0.9089	-8.038
1239	6132	4	0.891	-86.077
310	2317	4	0.9093	0.000
5101	11695	4	0.8649	-17.972
1647	6991	4	0.8695	-54.007
3010	5195	4	0.9775	75.998
964	2885	6	0.7395	-21.014
1901	3647	6	0.734	-84.050
669	10170	6	0.7323	27.983
3386	4466	6	0.7901	-15.999
1737	10338	6	0.6938	133.081
2025	5494	6	0.7417	83.557
312	699	6	0.699	-68.047
920	2345	6	0.6969	-7.511
2246	6968	6	0.6834	-73.517
487	4344	6	0.8492	-125.570
502	1256	6	0.722	-24.008
224	1536	6	0.7472	-20.999
1933	4464	6	0.6893	303.150
1601	2320	6	0.6856	-230.620
4729	5494	6	0.7125	-43.522
1391	4344	6	0.8276	7.008
312	2553	6	0.7976	-120.067
327	11136	6	0.7009	134.571
401	1103	6	0.7604	-30.503
669	896	6	0.8122	-126.068
592	1072	6	0.715	237.110
964	2025	6	0.7435	-149.079
51	8937	6	0.7406	17.000
896	964	6	0.7457	155.081
820	4729	6	0.8635	-188.564
1173	2345	6	0.6868	-8.009
3780	4645	6	0.7707	-7.008
600	896	6	0.7713	-118.069
531	7374	6	0.7144	-23.500
964	2320	6	0.7457	-155.101
2290	2885	6	0.6992	120.067
775	1901	6	0.7742	-14.011
896	11136	6	0.763	134.068
2622	5084	6	0.6837	44.523
1391	2320	6	0.8367	-14.020
775	853	6	0.7274	1.490
910	2320	6	0.7857	14.480
531	5185	6	0.7015	-15.510
882	5162	6	0.7014	-1.988
327	1901	6	0.8509	134.073
669	964	6	0.8606	29.013
487	4729	6	0.7117	-13.498
487	7374	6	0.7205	-30.009
312	1901	6	0.9079	-0.498
531	2546	6	0.7085	15.510
84	5733	6	0.7925	10.509
89	5733	6	0.7118	39.518
2885	10718	6	0.7844	-7.496
876	10378	6	0.7123	177.590
2380	4344	6	0.7009	14.509
1072	3643	6	0.7275	-20.506
1391	1901	6	0.8523	119.568
956	10327	6	0.7393	-68.018
2956	5964	6	0.8162	132.568
531	10687	6	0.7286	-0.992
256	2320	6	0.776	14.988
2956	3115	6	0.7073	142.081
3134	10494	6	0.7557	-41.989
1207	10386	6	0.851	-0.508
500	11136	6	0.7252	-73.028
862	5494	6	0.6923	-36.509
401	10687	6	0.8124	7.008
327	2885	6	0.6984	134.571
600	3947	6	0.6987	7.501
89	3780	6	0.707	36.006
383	600	6	0.8073	-7.999
5162	10378	6	0.7427	157.567
2320	3273	6	0.7061	157.591
3780	4149	6	0.6926	-231.128
775	1327	6	0.7638	-7.999
669	3186	6	0.6918	-91.039
487	500	6	0.805	60.517
820	1327	6	0.7851	-182.064
2320	5494	6	0.7449	89.578
2320	3647	6	0.6808	49.538
1765	1901	6	0.7681	140.577
732	8761	6	0.7965	0.489
500	5229	6	0.724	-222.103
2380	5185	6	0.6932	118.059
3273	10718	6	0.8132	-31.001
383	3273	6	0.7905	31.504
487	10718	6	0.857	-20.008
44	669	6	0.6813	-21.512
2320	6770	6	0.7298	58.548
401	5185	6	0.787	-7.511
1327	9317	6	0.7933	-140.592
487	11136	6	0.801	-12.511
487	862	6	0.8382	-20.511
964	3647	6	0.6962	-105.562
3386	10378	6	0.8365	-0.503
84	7445	6	0.8218	-72.042
312	383	6	0.8247	-7.999
44	383	6	0.6847	-21.512
4344	5494	6	0.7054	68.550
1082	1204	6	0.7055	66.040
2320	10170	6	0.6966	154.071
775	964	6	0.781	7.501
5514	5913	6	0.9728	252.640
1737	3623	6	0.6966	71.050
89	1082	6	0.7144	-70.040
1431	10454	6	0.7091	43.513
1173	5162	6	0.9592	-9.499
1266	2246	6	0.6856	32.500
5229	5271	6	0.7333	15.999
1078	7374	6	0.7748	6.500
2025	2885	6	0.8039	128.066
1078	1103	6	0.8074	-8.502
2955	10170	6	0.7569	155.541
44	2320	6	0.6823	-147.599
3237	6968	6	0.7178	0.000
882	2443	6	0.7703	80.530
1204	6543	6	0.7435	4.000
1765	3947	6	0.7206	132.578
487	2380	6	0.7096	-140.079
3476	4645	6	0.7396	134.058
2025	10170	6	0.6906	148.050
383	4729	6	0.7291	7.013
1901	1935	6	0.7423	-1.001
1084	10687	6	0.7598	36.050
10494	10687	6	0.7081	28.007
5514	10378	6	0.7136	-3.521
84	6153	6	0.7112	25.512
4645	6153	6	0.7012	25.521
5964	7374	6	0.6827	-37.999
312	2121	6	0.7238	7.013
2956	5271	6	0.8748	-21.009
383	9317	6	0.7431	-127.079
910	2025	6	0.7358	20.501
592	876	6	0.7749	134.571
876	1074	6	0.9445	0.503
4645	6543	6	0.7715	-28.999
853	2025	6	0.7294	-143.068
383	10170	6	0.6966	27.983
592	920	6	0.9774	163.593
114	1935	6	0.7013	-6.510
1765	11136	6	0.7442	141.075
920	2443	6	0.7029	73.517
1011	1391	6	0.7778	-51.018
4344	5271	6	0.8082	-20.017
2979	3134	6	0.856	-85.075
956	1340	6	0.686	-60.019
896	9317	6	0.8058	-1.011
671	3623	6	0.7615	63.051
2622	3476	6	0.7536	155.594
853	1327	6	0.6832	-9.489
312	11136	6	0.8314	0.000
669	1327	6	0.7774	13.513
1074	2443	6	0.8031	102.037
312	775	6	0.7793	13.513
775	1935	6	0.7576	-15.012
371	4645	6	0.6964	61.020
964	5964	6	0.8296	-0.512
114	2955	6	0.7135	-140.568
4406	7071	6	0.8267	11.017
367	882	6	0.7239	-59.511
256	3947	6	0.7532	140.577
2885	3273	6	0.7288	23.505
3273	11136	6	0.8416	-23.505
3115	3947	6	0.6848	-38.512
2622	3014	6	0.6808	-15.999
5185	10687	6	0.7126	14.518
862	9317	6	0.723	-127.079
956	10338	6	0.782	-47.009
383	2025	6	0.875	-120.066
2290	11136	6	0.7541	120.067
820	9317	6	0.789	-322.655
1074	3386	6	0.7199	177.590
3647	5229	6	0.6886	-64.526
1765	1858	6	0.7479	135.576
312	896	6	0.7652	-134.068
1765	3115	6	0.7334	171.090
1011	5229	6	0.7065	-80.027
487	7656	6	0.6894	61.020
7656	10709	6	0.6922	-0.498
1765	4729	6	0.7513	140.089
312	4344	6	0.821	-113.059
2713	4124	6	1.0	31.173
1765	5229	6	0.7401	-7.999
699	4344	6	0.7097	-45.012
2320	11136	6	0.763	134.087
383	7374	6	0.6989	-9.499
500	2885	6	0.7668	-73.028
7656	10718	6	0.6892	-81.028
876	920	6	0.7928	29.023
964	2956	6	0.7522	-133.081
775	2956	6	0.691	-125.580
371	1204	6	0.7396	28.021
487	5229	6	0.8685	-161.586
3476	4149	6	0.7926	-90.062
2979	10494	6	0.6822	-127.065
500	2956	6	0.6955	-185.096
1082	4645	6	0.7212	99.038
669	11136	6	0.7209	7.999
1391	2885	6	0.6992	120.067
383	5229	6	0.7915	-141.075
51	4645	6	0.7884	7.990
383	964	6	0.7926	29.013
312	10709	6	0.684	73.033
500	775	6	0.7383	-59.516
1173	10378	6	0.7409	148.069
3780	5733	6	0.8821	3.511
1078	10170	6	0.6869	43.982
44	2955	6	0.6844	-149.070
2025	7656	6	0.6953	201.597
882	1933	6	0.7703	-88.539
365	2246	6	0.6944	53.509
51	1082	6	0.7499	-91.048
1084	7071	6	0.6835	14.040
1935	11136	6	0.7286	1.499
2290	2320	6	0.8367	-14.020
1578	8937	6	0.7156	58.021
1327	2290	6	0.6848	-125.580
4729	10718	6	0.6814	-6.510
775	820	6	0.7665	174.064
3134	10386	6	0.7782	-162.070
964	4344	6	0.7288	-134.072
699	896	6	0.7631	-66.021
775	4344	6	0.76	-126.571
1858	2025	6	0.6975	-122.567
699	1601	6	0.7025	164.580
2246	4812	6	0.7209	-126.040
669	862	6	0.8005	0.000
401	1207	6	0.7053	-140.573
